experiment_id,transcript_id,model_name,technique_name,name_original,name_en,name_original,name_en
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","sauce tomato","Tomato sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","sauce chilli","Chili sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","chicken salami","Chicken salami"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","mozzarella cheese","Mozzarella cheese"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","butter","Butter"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","daun parsley","Parsley leaves"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","telur","egg","daun ketumbang","Coriander leaves"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","puff pastry","Puff pastry"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","sauce tomato","Tomato sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","sauce chilli","Chili sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","chicken salami","Chicken salami"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","mozzarella cheese","Mozzarella cheese"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","butter","Butter"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","daun parsley","Parsley leaves"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","daun ketumbang","Coriander leaves"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","puff pastry","Puff pastry"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","sauce tomato","Tomato sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","sauce chilli","Chili sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","chicken salami","Chicken salami"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","mozzarella cheese","Mozzarella cheese"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","butter","Butter"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","daun parsley","Parsley leaves"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","sos cili","chili sauce","daun ketumbang","Coriander leaves"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","puff pastry","Puff pastry"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","sauce tomato","Tomato sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","sauce chilli","Chili sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","chicken salami","Chicken salami"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","mozzarella cheese","Mozzarella cheese"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","butter","Butter"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","daun parsley","Parsley leaves"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","daun ketumbang","Coriander leaves"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","puff pastry","Puff pastry"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","sauce tomato","Tomato sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","sauce chilli","Chili sauce"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","chicken salami","Chicken salami"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","mozzarella cheese","Mozzarella cheese"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","butter","Butter"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","daun parsley","Parsley leaves"
"664","14","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","daun ketumbang","Coriander leaves"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","gula nira","Palm sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","gula pasir","Granulated sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","kelapa parut","Grated coconut"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","tepung gandum","Wheat flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","tepung beras","Rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","santan","Coconut milk"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","garam","Salt"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","minyak","Cooking oil"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","gula nira","Palm sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","gula pasir","Granulated sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","kelapa parut","Grated coconut"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","tepung gandum","Wheat flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","tepung beras","Rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","santan","Coconut milk"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","garam","Salt"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","minyak","Cooking oil"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","gula nira","Palm sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","gula pasir","Granulated sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","kelapa parut","Grated coconut"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","tepung gandum","Wheat flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","tepung beras","Rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","santan","Coconut milk"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","garam","Salt"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","minyak","Cooking oil"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","gula nira","Palm sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","gula pasir","Granulated sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","kelapa parut","Grated coconut"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","tepung gandum","Wheat flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","tepung beras","Rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","santan","Coconut milk"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","garam","Salt"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","minyak","Cooking oil"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","gula nira","Palm sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","gula pasir","Granulated sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","kelapa parut","Grated coconut"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","tepung gandum","Wheat flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","tepung beras","Rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","santan","Coconut milk"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","garam","Salt"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomato","minyak","Cooking oil"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","gula nira","Palm sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","gula pasir","Granulated sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","kelapa parut","Grated coconut"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","tepung gandum","Wheat flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","tepung beras","Rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","santan","Coconut milk"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","garam","Salt"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","cili api","chili pepper","minyak","Cooking oil"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","gula nira","Palm sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","gula pasir","Granulated sugar"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","kelapa parut","Grated coconut"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","tepung gandum","Wheat flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","tepung beras","Rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","santan","Coconut milk"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","daun pandan","Pandan leaf"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","garam","Salt"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","tepung pulut","Glutinous rice flour"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","air","Water"
"665","15","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","minyak","Cooking oil"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","telur rebus","Boiled egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","mayonez (mayonis)","Mayonnaise"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","sos tomato","Tomato sauce"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","serbuk black pepper","Black pepper powder"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","roti","Bread"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","beri crumb","Breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","panko beri crumb","Panko breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","minyak","Cooking oil"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","telur rebus","Boiled egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","mayonez (mayonis)","Mayonnaise"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","sos tomato","Tomato sauce"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","serbuk black pepper","Black pepper powder"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","roti","Bread"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","beri crumb","Breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","panko beri crumb","Panko breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","sup ayam","chicken stock","minyak","Cooking oil"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","telur rebus","Boiled egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","mayonez (mayonis)","Mayonnaise"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","sos tomato","Tomato sauce"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","serbuk black pepper","Black pepper powder"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","roti","Bread"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","beri crumb","Breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","panko beri crumb","Panko breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","minyak","Cooking oil"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","telur rebus","Boiled egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","mayonez (mayonis)","Mayonnaise"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","sos tomato","Tomato sauce"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","serbuk black pepper","Black pepper powder"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","roti","Bread"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","beri crumb","Breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","panko beri crumb","Panko breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","minyak","Cooking oil"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","telur rebus","Boiled egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","mayonez (mayonis)","Mayonnaise"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","sos tomato","Tomato sauce"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","serbuk black pepper","Black pepper powder"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","roti","Bread"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","beri crumb","Breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","panko beri crumb","Panko breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","serai","lemongrass","minyak","Cooking oil"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","telur rebus","Boiled egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","mayonez (mayonis)","Mayonnaise"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","sos tomato","Tomato sauce"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","serbuk black pepper","Black pepper powder"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","roti","Bread"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","beri crumb","Breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","panko beri crumb","Panko breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","cabai merah","red chili peppers","minyak","Cooking oil"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","telur rebus","Boiled egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","mayonez (mayonis)","Mayonnaise"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","sos tomato","Tomato sauce"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","serbuk black pepper","Black pepper powder"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","roti","Bread"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","telur","Egg"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","beri crumb","Breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","panko beri crumb","Panko breadcrumbs"
"666","16","Gemma-SEA-LION v4 4B","chain-of-thought","secukup rasa","to taste","minyak","Cooking oil"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","pancake and crepe mix","Pancake and crepe mix"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","minyak masak","Cooking oil"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","telur","Egg"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","air","Water"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","butter","Butter"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","aiskrim","Ice cream"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ayam","chicken","coklat sprit","Chocolate spread"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","pancake and crepe mix","Pancake and crepe mix"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","minyak masak","Cooking oil"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","telur","Egg"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","air","Water"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","butter","Butter"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","aiskrim","Ice cream"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","ikan","fish","coklat sprit","Chocolate spread"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","pancake and crepe mix","Pancake and crepe mix"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","minyak masak","Cooking oil"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","telur","Egg"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","air","Water"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","butter","Butter"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","aiskrim","Ice cream"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang merah","red onion","coklat sprit","Chocolate spread"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","pancake and crepe mix","Pancake and crepe mix"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","minyak masak","Cooking oil"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","telur","Egg"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","air","Water"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","butter","Butter"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","aiskrim","Ice cream"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","bawang putih","garlic","coklat sprit","Chocolate spread"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","pancake and crepe mix","Pancake and crepe mix"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","minyak masak","Cooking oil"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","telur","Egg"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","air","Water"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","butter","Butter"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","aiskrim","Ice cream"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","tomatoes","coklat sprit","Chocolate spread"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","serai","galangal","pancake and crepe mix","Pancake and crepe mix"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","serai","galangal","minyak masak","Cooking oil"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","serai","galangal","telur","Egg"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","serai","galangal","air","Water"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","serai","galangal","butter","Butter"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","serai","galangal","aiskrim","Ice cream"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","serai","galangal","coklat sprit","Chocolate spread"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","cabang daun ketumbar","coriander leaves","pancake and crepe mix","Pancake and crepe mix"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","cabang daun ketumbar","coriander leaves","minyak masak","Cooking oil"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","cabang daun ketumbar","coriander leaves","telur","Egg"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","cabang daun ketumbar","coriander leaves","air","Water"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","cabang daun ketumbar","coriander leaves","butter","Butter"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","cabang daun ketumbar","coriander leaves","aiskrim","Ice cream"
"667","17","Gemma-SEA-LION v4 4B","chain-of-thought","cabang daun ketumbar","coriander leaves","coklat sprit","Chocolate spread"
