experiment_id,transcript_id,model_name,technique_name,name_en,calories,protein_g,total_fat_g,total_carbohydrate_g,calories,protein_g,total_fat_g,total_carbohydrate_g
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","6.0","0.2","0.2","1.2"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","74.2","6.0","3.4","4.9"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","6.8","0.4","0.1","1.4"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","500.0","30.0","30.0","20.0"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","77.0","2.0","0.1","17.5"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","57.4","0.0","0.0","14.7"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","0.0","0.0","0.0","0.0"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","102.4","0.9","0.0","24.8"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","2.7","0.4","0.0","0.2"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","12.6","0.5","0.2","3.2"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","6.4","0.4","0.0","1.5"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","red chili","15.0","0.4","0.2","2.5","6.0","0.3","0.1","1.3"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","14.4","0.5","0.0","3.4"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","29.8","1.3","0.1","6.6"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","16.0","0.4","0.2","3.6"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","6.0","0.2","0.2","1.2"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","74.2","6.0","3.4","4.9"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","6.8","0.4","0.1","1.4"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","500.0","30.0","30.0","20.0"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","77.0","2.0","0.1","17.5"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","57.4","0.0","0.0","14.7"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","102.4","0.9","0.0","24.8"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","2.7","0.4","0.0","0.2"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","12.6","0.5","0.2","3.2"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","6.4","0.4","0.0","1.5"
"671","21","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.1","6.0","0.3","0.1","1.3"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","210.0","28.9","9.7","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","25.0","1.0","0.2","5.9"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","94.2","3.7","1.7","17.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","32.0","0.9","0.1","7.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","7.5","0.3","0.0","1.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","10.5","1.4","0.5","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","57.4","0.0","0.0","14.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","15.6","0.5","0.2","3.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","10.0","0.5","0.0","1.5"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","chicken","316.0","46.0","13.0","0.0","1.1","0.0","0.0","0.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","210.0","28.9","9.7","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","25.0","1.0","0.2","5.9"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","94.2","3.7","1.7","17.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","32.0","0.9","0.1","7.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","7.5","0.3","0.0","1.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","10.5","1.4","0.5","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","57.4","0.0","0.0","14.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","15.6","0.5","0.2","3.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","10.0","0.5","0.0","1.5"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","tomato","26.0","1.0","0.3","6.0","1.1","0.0","0.0","0.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","210.0","28.9","9.7","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","25.0","1.0","0.2","5.9"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","94.2","3.7","1.7","17.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","32.0","0.9","0.1","7.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","7.5","0.3","0.0","1.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","10.5","1.4","0.5","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","57.4","0.0","0.0","14.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","15.6","0.5","0.2","3.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","10.0","0.5","0.0","1.5"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","red onion","16.0","1.0","0.3","3.0","1.1","0.0","0.0","0.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","210.0","28.9","9.7","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","25.0","1.0","0.2","5.9"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","94.2","3.7","1.7","17.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","32.0","0.9","0.1","7.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","7.5","0.3","0.0","1.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","10.5","1.4","0.5","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","57.4","0.0","0.0","14.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","15.6","0.5","0.2","3.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","10.0","0.5","0.0","1.5"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","sweet chili sauce","15.0","0.5","1.0","6.0","1.1","0.0","0.0","0.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","210.0","28.9","9.7","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","25.0","1.0","0.2","5.9"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","94.2","3.7","1.7","17.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","32.0","0.9","0.1","7.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","7.5","0.3","0.0","1.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","10.5","1.4","0.5","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","57.4","0.0","0.0","14.7"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","15.6","0.5","0.2","3.4"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","10.0","0.5","0.0","1.5"
"672","22","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","1.1","0.0","0.0","0.4"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tilapia fish","137.0","25.8","4.2","0.0","77.0","2.0","0.1","17.5"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tilapia fish","137.0","25.8","4.2","0.0","0.0","0.0","0.0","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tilapia fish","137.0","25.8","4.2","0.0","35.9","0.0","4.1","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tilapia fish","137.0","25.8","4.2","0.0","215.5","19.0","14.5","2.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tilapia fish","137.0","25.8","4.2","0.0","13.0","0.6","0.3","3.1"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","22.0","1.1","0.4","8.5","77.0","2.0","0.1","17.5"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","22.0","1.1","0.4","8.5","0.0","0.0","0.0","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","22.0","1.1","0.4","8.5","35.9","0.0","4.1","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","22.0","1.1","0.4","8.5","215.5","19.0","14.5","2.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Tomato","22.0","1.1","0.4","8.5","13.0","0.6","0.3","3.1"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red onion","14.0","1.1","0.3","3.4","77.0","2.0","0.1","17.5"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red onion","14.0","1.1","0.3","3.4","0.0","0.0","0.0","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red onion","14.0","1.1","0.3","3.4","35.9","0.0","4.1","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red onion","14.0","1.1","0.3","3.4","215.5","19.0","14.5","2.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red onion","14.0","1.1","0.3","3.4","13.0","0.6","0.3","3.1"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red chili peppers","18.0","0.7","0.2","4.1","77.0","2.0","0.1","17.5"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red chili peppers","18.0","0.7","0.2","4.1","0.0","0.0","0.0","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red chili peppers","18.0","0.7","0.2","4.1","35.9","0.0","4.1","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red chili peppers","18.0","0.7","0.2","4.1","215.5","19.0","14.5","2.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Red chili peppers","18.0","0.7","0.2","4.1","13.0","0.6","0.3","3.1"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Ginger","8.0","0.4","0.1","2.0","77.0","2.0","0.1","17.5"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Ginger","8.0","0.4","0.1","2.0","0.0","0.0","0.0","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Ginger","8.0","0.4","0.1","2.0","35.9","0.0","4.1","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Ginger","8.0","0.4","0.1","2.0","215.5","19.0","14.5","2.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","Ginger","8.0","0.4","0.1","2.0","13.0","0.6","0.3","3.1"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.2","77.0","2.0","0.1","17.5"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.2","35.9","0.0","4.1","0.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.2","215.5","19.0","14.5","2.0"
"673","23","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.2","13.0","0.6","0.3","3.1"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","rice","165.0","3.0","1.0","45.0","556.5","19.5","2.2","112.1"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","rice","165.0","3.0","1.0","45.0","0.0","0.0","0.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","rice","165.0","3.0","1.0","45.0","44.2","0.0","5.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","rice","165.0","3.0","1.0","45.0","15.0","0.5","0.2","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","rice","165.0","3.0","1.0","45.0","500.0","52.0","30.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","rice","165.0","3.0","1.0","45.0","14.1","0.7","0.7","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","rice","165.0","3.0","1.0","45.0","5.0","0.1","0.0","1.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","pandan leaves","6.0","0.1","0.1","2.0","556.5","19.5","2.2","112.1"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","pandan leaves","6.0","0.1","0.1","2.0","0.0","0.0","0.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","pandan leaves","6.0","0.1","0.1","2.0","44.2","0.0","5.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","pandan leaves","6.0","0.1","0.1","2.0","15.0","0.5","0.2","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","pandan leaves","6.0","0.1","0.1","2.0","500.0","52.0","30.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","pandan leaves","6.0","0.1","0.1","2.0","14.1","0.7","0.7","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","pandan leaves","6.0","0.1","0.1","2.0","5.0","0.1","0.0","1.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","coconut milk","375.0","7.0","31.0","16.0","556.5","19.5","2.2","112.1"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","coconut milk","375.0","7.0","31.0","16.0","0.0","0.0","0.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","coconut milk","375.0","7.0","31.0","16.0","44.2","0.0","5.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","coconut milk","375.0","7.0","31.0","16.0","15.0","0.5","0.2","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","coconut milk","375.0","7.0","31.0","16.0","500.0","52.0","30.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","coconut milk","375.0","7.0","31.0","16.0","14.1","0.7","0.7","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","coconut milk","375.0","7.0","31.0","16.0","5.0","0.1","0.0","1.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","egg","140.0","7.0","10.0","1.0","556.5","19.5","2.2","112.1"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","egg","140.0","7.0","10.0","1.0","0.0","0.0","0.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","egg","140.0","7.0","10.0","1.0","44.2","0.0","5.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","egg","140.0","7.0","10.0","1.0","15.0","0.5","0.2","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","egg","140.0","7.0","10.0","1.0","500.0","52.0","30.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","egg","140.0","7.0","10.0","1.0","14.1","0.7","0.7","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","egg","140.0","7.0","10.0","1.0","5.0","0.1","0.0","1.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","50.0","7.0","3.0","0.5","556.5","19.5","2.2","112.1"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","50.0","7.0","3.0","0.5","0.0","0.0","0.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","50.0","7.0","3.0","0.5","44.2","0.0","5.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","50.0","7.0","3.0","0.5","15.0","0.5","0.2","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","50.0","7.0","3.0","0.5","500.0","52.0","30.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","50.0","7.0","3.0","0.5","14.1","0.7","0.7","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","anchovies","50.0","7.0","3.0","0.5","5.0","0.1","0.0","1.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","lady's fingers","15.0","0.8","0.3","2.5","556.5","19.5","2.2","112.1"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","lady's fingers","15.0","0.8","0.3","2.5","0.0","0.0","0.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","lady's fingers","15.0","0.8","0.3","2.5","44.2","0.0","5.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","lady's fingers","15.0","0.8","0.3","2.5","15.0","0.5","0.2","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","lady's fingers","15.0","0.8","0.3","2.5","500.0","52.0","30.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","lady's fingers","15.0","0.8","0.3","2.5","14.1","0.7","0.7","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","lady's fingers","15.0","0.8","0.3","2.5","5.0","0.1","0.0","1.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","15.0","0.2","0.1","2.0","556.5","19.5","2.2","112.1"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","15.0","0.2","0.1","2.0","0.0","0.0","0.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","15.0","0.2","0.1","2.0","44.2","0.0","5.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","15.0","0.2","0.1","2.0","15.0","0.5","0.2","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","15.0","0.2","0.1","2.0","500.0","52.0","30.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","15.0","0.2","0.1","2.0","14.1","0.7","0.7","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","chili peppers","15.0","0.2","0.1","2.0","5.0","0.1","0.0","1.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","556.5","19.5","2.2","112.1"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","44.2","0.0","5.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","15.0","0.5","0.2","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","500.0","52.0","30.0","0.0"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","14.1","0.7","0.7","2.5"
"674","24","Gemma-SEA-LION v4 4B","chain-of-thought","to taste","0.0","0.0","0.0","0.0","5.0","0.1","0.0","1.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","61.0","5.0","3.5","2.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","76.2","0.1","0.0","18.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","132.6","0.0","15.0","0.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","37.2","1.6","0.1","8.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","41.0","0.9","0.2","9.6"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","11.5","0.3","0.0","2.5"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","14.4","1.4","0.5","1.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","6.8","0.4","0.1","1.4"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","66.8","3.2","1.2","10.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","6.8","0.6","0.1","1.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","0.0","0.0","0.0","0.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","12.6","0.5","0.2","3.2"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","71.5","6.3","4.8","0.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","0.0","0.0","0.0","0.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","rice","168.0","3.0","0.5","45.0","6.0","0.3","0.1","1.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","61.0","5.0","3.5","2.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","76.2","0.1","0.0","18.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","132.6","0.0","15.0","0.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","37.2","1.6","0.1","8.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","41.0","0.9","0.2","9.6"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","11.5","0.3","0.0","2.5"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","14.4","1.4","0.5","1.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","6.8","0.4","0.1","1.4"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","66.8","3.2","1.2","10.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","6.8","0.6","0.1","1.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","0.0","0.0","0.0","0.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","12.6","0.5","0.2","3.2"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","71.5","6.3","4.8","0.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","0.0","0.0","0.0","0.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","egg","78.0","6.0","5.0","1.0","6.0","0.3","0.1","1.3"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","60.0","13.0","5.0","0.0","61.0","5.0","3.5","2.0"
"675","25","Gemma-SEA-LION v4 4B","chain-of-thought","dried anchovies","60.0","13.0","5.0","0.0","76.2","0.1","0.0","18.3"
